user_id,content_id,action,timestamp,device,region,session_id
100,1004,play,2023-09-06 17:06:10,desktop,US,S1770
126,1009,skip,2023-09-06 13:22:30,desktop,EU,S8426
163,1008,play,2023-09-06 20:39:24,desktop,APAC,S3438
194,1009,play,2023-09-06 20:38:38,desktop,APAC,S1967
134,1003,pause,2023-09-06 12:00:02,desktop,US,S4064
190,1008,play,2023-09-06 01:07:15,tablet,US,S8327
160,1002,pause,2023-09-06 01:15:37,tablet,US,S4756
195,1007,play,2023-09-06 15:25:13,mobile,US,S1815
104,1003,skip,2023-09-06 06:41:36,tablet,US,S5737
145,1005,pause,2023-09-06 03:54:08,mobile,APAC,S3318
137,1005,play,2023-09-06 14:18:00,tablet,EU,S5594
133,1008,play,2023-09-06 12:53:03,desktop,US,S8353
153,1004,skip,2023-09-06 10:26:43,mobile,EU,S2575
162,1004,pause,2023-09-06 00:30:51,desktop,US,S2755
128,1003,forward,2023-09-06 11:21:42,desktop,US,S8042
154,1001,skip,2023-09-06 15:12:46,tablet,APAC,S7742
196,1004,skip,2023-09-06 20:58:01,tablet,APAC,S3958
162,1000,skip,2023-09-06 10:50:31,mobile,APAC,S5974
102,1006,play,2023-09-06 04:11:37,mobile,APAC,S5867
118,1004,pause,2023-09-06 19:10:52,mobile,APAC,S6470
170,1007,play,2023-09-06 22:17:14,desktop,US,S9314
140,1001,play,2023-09-06 10:11:15,mobile,EU,S2647
119,1008,forward,2023-09-06 16:55:25,desktop,EU,S1762
