user_id,content_id,action,timestamp,device,region,session_id
112,1008,pause,2023-09-01 02:41:00,desktop,US,S4760
155,1010,skip,2023-09-01 00:12:00,tablet,EU,S3515
179,1007,pause,2023-09-01 13:55:00,tablet,EU,S4198
128,1007,play,2023-09-01 16:08:00,desktop,EU,S1197
186,1006,skip,2023-09-01 00:46:00,tablet,US,S3167
105,1003,forward,2023-09-01 16:40:00,desktop,US,S2581
177,1007,play,2023-09-01 07:13:00,tablet,EU,S3008
187,1003,skip,2023-09-01 20:27:00,tablet,US,S3339
178,1010,pause,2023-09-01 01:46:00,mobile,APAC,S4547
107,1009,forward,2023-09-01 14:08:00,mobile,US,S4133
134,1001,play,2023-09-01 15:58:00,tablet,EU,S2046
179,1005,play,2023-09-01 14:54:00,mobile,US,S2707
133,1002,play,2023-09-01 02:16:00,desktop,APAC,S9540
195,1000,skip,2023-09-01 06:28:00,tablet,APAC,S9278
104,1004,play,2023-09-01 16:52:00,mobile,APAC,S8634
142,1008,play,2023-09-01 14:35:00,mobile,US,S7045
133,1002,forward,2023-09-01 15:18:00,desktop,EU,S9874
122,1005,pause,2023-09-01 14:31:00,mobile,EU,S9874
197,1006,play,2023-09-01 00:17:00,desktop,EU,S3655
194,1005,skip,2023-09-01 11:03:00,tablet,APAC,S3515
200,1002,play,2023-09-01 19:53:00,mobile,EU,S3750
158,1003,forward,2023-09-01 13:17:00,mobile,US,S8031
199,1008,play,2023-09-01 00:51:00,mobile,US,S1066
117,1005,forward,2023-09-01 11:16:00,mobile,EU,S2406
170,1003,forward,2023-09-01 09:15:00,mobile,EU,S3339
